"","seed","type","age_death","id","seed"
"627",835,"Joint Man/Woman",94,75,835
"628",949,"Joint Man/Woman",87,905,949
"629",233,"Joint Man/Woman",93,512,233
"630",837,"Joint Man/Woman",90,964,837
"631",501,"Joint Man/Woman",86,193,501
"632",367,"Joint Man/Woman",92,217,367
"633",630,"Joint Man/Woman",95,549,630
"634",585,"Joint Man/Woman",90,964,585
"635",752,"Joint Man/Woman",91,853,752
"636",767,"Joint Man/Woman",90,258,767
"637",1112,"Joint Man/Woman",96,548,1112
"638",136,"Joint Man/Woman",81,885,136
"639",692,"Joint Man/Woman",99,282,692
"640",1074,"Joint Man/Woman",96,767,1074
"641",445,"Joint Man/Woman",97,773,445
"642",273,"Joint Man/Woman",90,285,273
"643",139,"Joint Man/Woman",78,619,139
"644",541,"Joint Man/Woman",82,31,541
"645",963,"Joint Man/Woman",99,334,963
"646",931,"Joint Man/Woman",94,256,931
"647",1076,"Joint Man/Woman",101,647,1076
"648",434,"Joint Man/Woman",100,325,434
"649",461,"Joint Man/Woman",88,154,461
"650",775,"Joint Man/Woman",90,900,775
"651",554,"Joint Man/Woman",96,257,554
"652",348,"Joint Man/Woman",90,350,348
"653",550,"Joint Man/Woman",90,305,550
"654",904,"Joint Man/Woman",92,241,904
"655",977,"Joint Man/Woman",94,810,977
"656",638,"Joint Man/Woman",94,264,638
"657",548,"Joint Man/Woman",98,682,548
"658",862,"Joint Man/Woman",88,237,862
"659",1086,"Joint Man/Woman",92,700,1086
"660",145,"Joint Man/Woman",91,626,145
"661",396,"Joint Man/Woman",89,856,396
"662",382,"Joint Man/Woman",91,278,382
"663",427,"Joint Man/Woman",87,715,427
"664",934,"Joint Man/Woman",98,146,934
"665",693,"Joint Man/Woman",72,801,693
"666",1070,"Joint Man/Woman",72,430,1070
"667",1041,"Joint Man/Woman",88,189,1041
"668",959,"Joint Man/Woman",102,164,959
"669",721,"Joint Man/Woman",86,184,721
"670",709,"Joint Man/Woman",102,787,709
"671",131,"Joint Man/Woman",96,934,131
"672",994,"Joint Man/Woman",71,63,994
"673",698,"Joint Man/Woman",102,421,698
"674",842,"Joint Man/Woman",94,992,842
"675",798,"Joint Man/Woman",96,860,798
"676",1106,"Joint Man/Woman",92,56,1106
"677",363,"Joint Man/Woman",88,363,363
"678",915,"Joint Man/Woman",96,292,915
"679",829,"Joint Man/Woman",85,966,829
"680",1073,"Joint Man/Woman",92,198,1073
"681",855,"Joint Man/Woman",87,11,855
"682",425,"Joint Man/Woman",90,10,425
"683",343,"Joint Man/Woman",95,444,343
"684",770,"Joint Man/Woman",104,358,770
"685",503,"Joint Man/Woman",90,918,503
"686",1105,"Joint Man/Woman",81,921,1105
"687",361,"Joint Man/Woman",94,10,361
"688",833,"Joint Man/Woman",90,311,833
"689",464,"Joint Man/Woman",98,718,464
"690",632,"Joint Man/Woman",87,334,632
"691",225,"Joint Man/Woman",101,418,225
"692",1051,"Joint Man/Woman",97,331,1051
"693",1053,"Joint Man/Woman",95,22,1053
"694",116,"Joint Man/Woman",90,844,116
"695",884,"Joint Man/Woman",89,425,884
"696",114,"Joint Man/Woman",92,182,114
"697",818,"Joint Man/Woman",88,842,818
"698",966,"Joint Man/Woman",75,546,966
"699",1029,"Joint Man/Woman",88,106,1029
"700",577,"Joint Man/Woman",80,525,577
"701",269,"Joint Man/Woman",81,709,269
"702",155,"Joint Man/Woman",89,352,155
"703",502,"Joint Man/Woman",92,256,502
"704",692,"Joint Man/Woman",99,950,692
"705",529,"Joint Man/Woman",94,163,529
"706",258,"Joint Man/Woman",81,61,258
"707",516,"Joint Man/Woman",95,20,516
"708",905,"Joint Man/Woman",80,438,905
"709",796,"Joint Man/Woman",85,211,796
"710",812,"Joint Man/Woman",101,90,812
"711",723,"Joint Man/Woman",94,602,723
"712",420,"Joint Man/Woman",93,145,420
"713",583,"Joint Man/Woman",87,171,583
"714",266,"Joint Man/Woman",97,673,266
"715",650,"Joint Man/Woman",85,511,650
"716",217,"Joint Man/Woman",91,765,217
"717",1069,"Joint Man/Woman",84,274,1069
"718",779,"Joint Man/Woman",100,508,779
"719",225,"Joint Man/Woman",87,45,225
"720",682,"Joint Man/Woman",94,274,682
"721",878,"Joint Man/Woman",80,313,878
"722",864,"Joint Man/Woman",93,990,864
"723",758,"Joint Man/Woman",74,740,758
"724",231,"Joint Man/Woman",82,459,231
"725",567,"Joint Man/Woman",83,204,567
"726",127,"Joint Man/Woman",72,604,127
"727",543,"Joint Man/Woman",70,52,543
"728",1046,"Joint Man/Woman",97,465,1046
"729",147,"Joint Man/Woman",96,463,147
"730",1050,"Joint Man/Woman",93,327,1050
"731",236,"Joint Man/Woman",98,513,236
"732",294,"Joint Man/Woman",90,43,294
"733",858,"Joint Man/Woman",99,645,858
"734",229,"Joint Man/Woman",91,628,229
"735",179,"Joint Man/Woman",93,360,179
"736",543,"Joint Man/Woman",97,535,543
"737",520,"Joint Man/Woman",100,71,520
"738",755,"Joint Man/Woman",96,953,755
"739",297,"Joint Man/Woman",97,927,297
"740",754,"Joint Man/Woman",91,662,754
"741",969,"Joint Man/Woman",83,37,969
"742",941,"Joint Man/Woman",79,50,941
"743",591,"Joint Man/Woman",82,295,591
"744",735,"Joint Man/Woman",87,686,735
"745",290,"Joint Man/Woman",101,883,290
"746",682,"Joint Man/Woman",80,386,682
"747",1036,"Joint Man/Woman",98,316,1036
"748",421,"Joint Man/Woman",80,293,421
"749",586,"Joint Man/Woman",91,104,586
"750",558,"Joint Man/Woman",81,183,558
"751",467,"Joint Man/Woman",95,213,467
"752",371,"Joint Man/Woman",79,484,371
"753",339,"Joint Man/Woman",85,938,339
"754",231,"Joint Man/Woman",104,169,231
"755",413,"Joint Man/Woman",89,758,413
"756",395,"Joint Man/Woman",82,576,395
"757",1016,"Joint Man/Woman",83,109,1016
"758",1032,"Joint Man/Woman",101,580,1032
"759",901,"Joint Man/Woman",86,403,901
"760",686,"Joint Man/Woman",92,446,686
"761",597,"Joint Man/Woman",79,1000,597
"762",352,"Joint Man/Woman",95,511,352
"763",711,"Joint Man/Woman",84,958,711
"764",818,"Joint Man/Woman",94,338,818
"765",215,"Joint Man/Woman",80,38,215
"766",206,"Joint Man/Woman",92,422,206
"767",181,"Joint Man/Woman",87,305,181
"768",703,"Joint Man/Woman",88,903,703
"769",251,"Joint Man/Woman",86,684,251
"770",220,"Joint Man/Woman",91,943,220
"771",1010,"Joint Man/Woman",77,100,1010
"772",620,"Joint Man/Woman",88,324,620
"773",522,"Joint Man/Woman",83,979,522
"774",769,"Joint Man/Woman",77,765,769
"775",473,"Joint Man/Woman",80,339,473
"776",447,"Joint Man/Woman",76,696,447
"777",490,"Joint Man/Woman",89,479,490
"778",585,"Joint Man/Woman",91,507,585
"779",1022,"Joint Man/Woman",91,639,1022
"780",598,"Joint Man/Woman",95,89,598
"781",227,"Joint Man/Woman",82,508,227
"782",831,"Joint Man/Woman",97,652,831
"783",1110,"Joint Man/Woman",89,146,1110
"784",724,"Joint Man/Woman",85,845,724
"785",968,"Joint Man/Woman",86,733,968
"786",1012,"Joint Man/Woman",99,845,1012
"787",634,"Joint Man/Woman",84,21,634
"788",774,"Joint Man/Woman",87,67,774
"789",123,"Joint Man/Woman",80,445,123
"790",431,"Joint Man/Woman",88,737,431
"791",732,"Joint Man/Woman",93,486,732
"792",837,"Joint Man/Woman",76,629,837
"793",511,"Joint Man/Woman",93,388,511
"794",216,"Joint Man/Woman",91,469,216
"795",918,"Joint Man/Woman",94,284,918
"796",1113,"Joint Man/Woman",78,839,1113
"797",935,"Joint Man/Woman",82,128,935
"798",840,"Joint Man/Woman",97,3,840
"799",538,"Joint Man/Woman",77,869,538
"800",353,"Joint Man/Woman",99,694,353
"801",1000,"Joint Man/Woman",82,340,1000
"802",831,"Joint Man/Woman",86,238,831
"803",299,"Joint Man/Woman",90,439,299
"804",1027,"Joint Man/Woman",99,138,1027
"805",333,"Joint Man/Woman",93,428,333
"806",550,"Joint Man/Woman",94,451,550
"807",322,"Joint Man/Woman",97,926,322
"808",795,"Joint Man/Woman",93,974,795
"809",1093,"Joint Man/Woman",91,451,1093
"810",144,"Joint Man/Woman",95,641,144
"811",135,"Joint Man/Woman",90,287,135
"812",791,"Joint Man/Woman",92,414,791
"813",506,"Joint Man/Woman",94,779,506
"814",816,"Joint Man/Woman",77,242,816
"815",476,"Joint Man/Woman",89,998,476
"816",268,"Joint Man/Woman",99,970,268
"817",308,"Joint Man/Woman",104,711,308
"818",625,"Joint Man/Woman",92,738,625
"819",425,"Joint Man/Woman",84,748,425
"820",341,"Joint Man/Woman",91,239,341
"821",643,"Joint Man/Woman",101,829,643
"822",131,"Joint Man/Woman",78,229,131
"823",285,"Joint Man/Woman",90,129,285
"824",906,"Joint Man/Woman",90,303,906
"825",632,"Joint Man/Woman",81,444,632
"826",231,"Joint Man/Woman",92,937,231
"827",579,"Joint Man/Woman",93,190,579
"828",926,"Joint Man/Woman",86,526,926
"829",973,"Joint Man/Woman",91,886,973
"830",1053,"Joint Man/Woman",82,102,1053
"831",901,"Joint Man/Woman",92,890,901
"832",991,"Joint Man/Woman",105,646,991
"833",1007,"Joint Man/Woman",94,475,1007
"834",435,"Joint Man/Woman",109,23,435
"835",950,"Joint Man/Woman",95,715,950
"836",284,"Joint Man/Woman",94,533,284
"837",928,"Joint Man/Woman",83,996,928
"838",479,"Joint Man/Woman",80,562,479
"839",287,"Joint Man/Woman",90,423,287
"840",1064,"Joint Man/Woman",91,930,1064
"841",1101,"Joint Man/Woman",86,106,1101
"842",421,"Joint Man/Woman",80,542,421
"843",1019,"Joint Man/Woman",99,527,1019
"844",722,"Joint Man/Woman",98,875,722
"845",349,"Joint Man/Woman",88,644,349
"846",691,"Joint Man/Woman",95,260,691
"847",686,"Joint Man/Woman",94,678,686
"848",1080,"Joint Man/Woman",89,567,1080
"849",890,"Joint Man/Woman",97,498,890
"850",256,"Joint Man/Woman",95,983,256
"851",178,"Joint Man/Woman",75,245,178
"852",214,"Joint Man/Woman",77,601,214
"853",277,"Joint Man/Woman",97,816,277
"854",636,"Joint Man/Woman",95,917,636
"855",1014,"Joint Man/Woman",89,991,1014
"856",693,"Joint Man/Woman",88,411,693
"857",364,"Joint Man/Woman",83,144,364
"858",596,"Joint Man/Woman",88,910,596
"859",508,"Joint Man/Woman",95,354,508
"860",764,"Joint Man/Woman",79,45,764
"861",874,"Joint Man/Woman",88,183,874
"862",150,"Joint Man/Woman",99,578,150
"863",252,"Joint Man/Woman",83,886,252
"864",564,"Joint Man/Woman",90,493,564
"865",564,"Joint Man/Woman",92,659,564
"866",209,"Joint Man/Woman",97,643,209
"867",1075,"Joint Man/Woman",95,203,1075
"868",1091,"Joint Man/Woman",94,428,1091
"869",826,"Joint Man/Woman",92,484,826
"870",854,"Joint Man/Woman",89,131,854
"871",1052,"Joint Man/Woman",89,899,1052
"872",176,"Joint Man/Woman",75,495,176
"873",627,"Joint Man/Woman",77,275,627
"874",535,"Joint Man/Woman",81,936,535
"875",733,"Joint Man/Woman",92,739,733
"876",866,"Joint Man/Woman",84,109,866
"877",902,"Joint Man/Woman",98,730,902
"878",589,"Joint Man/Woman",97,524,589
"879",692,"Joint Man/Woman",95,632,692
"880",846,"Joint Man/Woman",94,162,846
"881",683,"Joint Man/Woman",83,846,683
"882",630,"Joint Man/Woman",91,52,630
"883",309,"Joint Man/Woman",91,934,309
"884",684,"Joint Man/Woman",90,68,684
"885",476,"Joint Man/Woman",70,389,476
"886",1036,"Joint Man/Woman",90,410,1036
"887",264,"Joint Man/Woman",83,330,264
"888",822,"Joint Man/Woman",88,428,822
"889",994,"Joint Man/Woman",99,538,994
"890",833,"Joint Man/Woman",91,229,833
"891",188,"Joint Man/Woman",95,573,188
"892",431,"Joint Man/Woman",69,651,431
"893",264,"Joint Man/Woman",94,247,264
"894",775,"Joint Man/Woman",96,484,775
"895",962,"Joint Man/Woman",91,786,962
"896",262,"Joint Man/Woman",84,3,262
"897",330,"Joint Man/Woman",92,290,330
"898",697,"Joint Man/Woman",81,74,697
"899",395,"Joint Man/Woman",88,395,395
"900",968,"Joint Man/Woman",93,402,968
"901",831,"Joint Man/Woman",86,997,831
"902",857,"Joint Man/Woman",73,909,857
"903",892,"Joint Man/Woman",88,346,892
"904",833,"Joint Man/Woman",89,680,833
"905",406,"Joint Man/Woman",97,207,406
"906",561,"Joint Man/Woman",92,403,561
"907",1076,"Joint Man/Woman",93,271,1076
"908",953,"Joint Man/Woman",93,99,953
"909",282,"Joint Man/Woman",89,742,282
"910",863,"Joint Man/Woman",75,484,863
"911",161,"Joint Man/Woman",87,975,161
"912",899,"Joint Man/Woman",97,637,899
"913",352,"Joint Man/Woman",91,503,352
"914",1072,"Joint Man/Woman",98,15,1072
"915",515,"Joint Man/Woman",77,708,515
"916",374,"Joint Man/Woman",79,538,374
"917",575,"Joint Man/Woman",89,888,575
"918",562,"Joint Man/Woman",85,11,562
"919",719,"Joint Man/Woman",88,963,719
"920",406,"Joint Man/Woman",94,733,406
"921",641,"Joint Man/Woman",85,287,641
"922",462,"Joint Man/Woman",89,33,462
"923",1094,"Joint Man/Woman",91,75,1094
"924",655,"Joint Man/Woman",89,327,655
"925",541,"Joint Man/Woman",76,389,541
"926",215,"Joint Man/Woman",88,742,215
"927",587,"Joint Man/Woman",93,80,587
"928",937,"Joint Man/Woman",91,608,937
"929",957,"Joint Man/Woman",87,928,957
"930",195,"Joint Man/Woman",91,627,195
"931",379,"Joint Man/Woman",84,115,379
"932",253,"Joint Man/Woman",93,75,253
"933",188,"Joint Man/Woman",75,757,188
"934",458,"Joint Man/Woman",95,607,458
"935",296,"Joint Man/Woman",88,466,296
"936",295,"Joint Man/Woman",92,251,295
"937",632,"Joint Man/Woman",101,420,632
"938",711,"Joint Man/Woman",93,146,711
"939",926,"Joint Man/Woman",85,694,926
"940",866,"Joint Man/Woman",93,674,866
"941",892,"Joint Man/Woman",71,355,892
"942",1043,"Joint Man/Woman",93,101,1043
"943",692,"Joint Man/Woman",84,644,692
"944",682,"Joint Man/Woman",96,633,682
"945",866,"Joint Man/Woman",91,198,866
"946",614,"Joint Man/Woman",86,665,614
"947",919,"Joint Man/Woman",82,642,919
"948",184,"Joint Man/Woman",91,912,184
"949",699,"Joint Man/Woman",96,988,699
"950",845,"Joint Man/Woman",77,97,845
"951",570,"Joint Man/Woman",94,591,570
"952",461,"Joint Man/Woman",69,759,461
"953",793,"Joint Man/Woman",85,948,793
"954",647,"Joint Man/Woman",77,165,647
"955",811,"Joint Man/Woman",91,263,811
"956",295,"Joint Man/Woman",96,531,295
"957",864,"Joint Man/Woman",92,561,864
"958",797,"Joint Man/Woman",95,39,797
"959",121,"Joint Man/Woman",91,697,121
"960",486,"Joint Man/Woman",90,835,486
"961",292,"Joint Man/Woman",96,924,292
"962",862,"Joint Man/Woman",100,513,862
"963",381,"Joint Man/Woman",95,336,381
"964",724,"Joint Man/Woman",88,732,724
"965",824,"Joint Man/Woman",88,271,824
"966",1075,"Joint Man/Woman",93,541,1075
"967",704,"Joint Man/Woman",108,396,704
"968",282,"Joint Man/Woman",92,436,282
"969",463,"Joint Man/Woman",91,931,463
"970",850,"Joint Man/Woman",98,222,850
"971",587,"Joint Man/Woman",95,355,587
"972",132,"Joint Man/Woman",81,82,132
"973",518,"Joint Man/Woman",96,469,518
"974",497,"Joint Man/Woman",88,5,497
"975",331,"Joint Man/Woman",96,195,331
"976",180,"Joint Man/Woman",73,65,180
"977",754,"Joint Man/Woman",79,778,754
"978",732,"Joint Man/Woman",94,2,732
"979",282,"Joint Man/Woman",90,145,282
"980",430,"Joint Man/Woman",96,17,430
"981",1034,"Joint Man/Woman",98,817,1034
"982",293,"Joint Man/Woman",92,600,293
"983",1031,"Joint Man/Woman",86,917,1031
"984",581,"Joint Man/Woman",100,236,581
"985",537,"Joint Man/Woman",89,411,537
"986",922,"Joint Man/Woman",90,393,922
"987",136,"Joint Man/Woman",102,403,136
"988",294,"Joint Man/Woman",76,487,294
"989",1045,"Joint Man/Woman",97,443,1045
"990",923,"Joint Man/Woman",93,103,923
"991",814,"Joint Man/Woman",94,386,814
"992",985,"Joint Man/Woman",88,488,985
"993",958,"Joint Man/Woman",91,722,958
"994",399,"Joint Man/Woman",94,468,399
"995",520,"Joint Man/Woman",101,221,520
"996",962,"Joint Man/Woman",82,223,962
"997",513,"Joint Man/Woman",86,759,513
"998",490,"Joint Man/Woman",98,390,490
"999",1074,"Joint Man/Woman",85,930,1074
"1000",268,"Joint Man/Woman",73,736,268
"1001",777,"Joint Man/Woman",91,156,777
"1002",957,"Joint Man/Woman",87,922,957
"1003",654,"Joint Man/Woman",93,525,654
"1004",695,"Joint Man/Woman",97,521,695
"1005",1033,"Joint Man/Woman",83,350,1033
"1006",921,"Joint Man/Woman",80,404,921
"1007",535,"Joint Man/Woman",96,158,535
"1008",753,"Joint Man/Woman",96,244,753
"1009",286,"Joint Man/Woman",82,845,286
"1010",191,"Joint Man/Woman",86,818,191
"1011",711,"Joint Man/Woman",101,52,711
"1012",606,"Joint Man/Woman",84,894,606
"1013",572,"Joint Man/Woman",90,920,572
"1014",651,"Joint Man/Woman",91,428,651
"1015",669,"Joint Man/Woman",96,178,669
"1016",728,"Joint Man/Woman",99,350,728
"1017",703,"Joint Man/Woman",87,73,703
"1018",913,"Joint Man/Woman",85,803,913
"1019",924,"Joint Man/Woman",89,657,924
"1020",683,"Joint Man/Woman",94,903,683
"1021",288,"Joint Man/Woman",83,615,288
"1022",918,"Joint Man/Woman",94,109,918
"1023",638,"Joint Man/Woman",90,102,638
"1024",533,"Joint Man/Woman",76,686,533
"1025",761,"Joint Man/Woman",95,451,761
"1026",887,"Joint Man/Woman",93,465,887
"1027",822,"Joint Man/Woman",83,370,822
"1028",746,"Joint Man/Woman",103,433,746
"1029",337,"Joint Man/Woman",96,170,337
"1030",1052,"Joint Man/Woman",90,657,1052
"1031",996,"Joint Man/Woman",88,2,996
"1032",487,"Joint Man/Woman",95,479,487
"1033",882,"Joint Man/Woman",79,535,882
"1034",915,"Joint Man/Woman",89,747,915
"1035",701,"Joint Man/Woman",92,38,701
"1036",806,"Joint Man/Woman",93,526,806
"1037",1092,"Joint Man/Woman",93,417,1092
"1038",450,"Joint Man/Woman",88,930,450
"1039",960,"Joint Man/Woman",89,571,960
"1040",433,"Joint Man/Woman",89,9,433
"1041",356,"Joint Man/Woman",95,666,356
"1042",342,"Joint Man/Woman",94,980,342
"1043",281,"Joint Man/Woman",94,704,281
"1044",385,"Joint Man/Woman",97,787,385
"1045",309,"Joint Man/Woman",87,686,309
"1046",331,"Joint Man/Woman",91,381,331
"1047",812,"Joint Man/Woman",92,444,812
"1048",1027,"Joint Man/Woman",99,216,1027
"1049",887,"Joint Man/Woman",85,974,887
"1050",656,"Joint Man/Woman",102,437,656
"1051",1057,"Joint Man/Woman",84,372,1057
"1052",215,"Joint Man/Woman",97,547,215
"1053",276,"Joint Man/Woman",95,730,276
"1054",497,"Joint Man/Woman",80,400,497
"1055",790,"Joint Man/Woman",99,396,790
"1056",368,"Joint Man/Woman",80,465,368
"1057",646,"Joint Man/Woman",98,459,646
"1058",880,"Joint Man/Woman",83,976,880
"1059",950,"Joint Man/Woman",83,100,950
"1060",136,"Joint Man/Woman",85,504,136
"1061",618,"Joint Man/Woman",103,415,618
"1062",333,"Joint Man/Woman",88,761,333
"1063",562,"Joint Man/Woman",100,168,562
"1064",138,"Joint Man/Woman",81,612,138
"1065",719,"Joint Man/Woman",91,95,719
"1066",427,"Joint Man/Woman",100,523,427
"1067",212,"Joint Man/Woman",91,718,212
"1068",494,"Joint Man/Woman",98,296,494
"1069",974,"Joint Man/Woman",89,761,974
"1070",538,"Joint Man/Woman",81,649,538
"1071",156,"Joint Man/Woman",94,352,156
"1072",443,"Joint Man/Woman",85,142,443
"1073",859,"Joint Man/Woman",94,189,859
"1074",382,"Joint Man/Woman",81,571,382
"1075",670,"Joint Man/Woman",71,830,670
"1076",627,"Joint Man/Woman",81,175,627
"1077",702,"Joint Man/Woman",100,307,702
"1078",975,"Joint Man/Woman",81,322,975
"1079",221,"Joint Man/Woman",98,450,221
"1080",409,"Joint Man/Woman",86,885,409
"1081",347,"Joint Man/Woman",85,741,347
"1082",222,"Joint Man/Woman",86,685,222
"1083",309,"Joint Man/Woman",93,637,309
"1084",806,"Joint Man/Woman",93,931,806
"1085",1078,"Joint Man/Woman",94,820,1078
"1086",671,"Joint Man/Woman",93,529,671
"1087",350,"Joint Man/Woman",91,93,350
"1088",1036,"Joint Man/Woman",100,809,1036
"1089",707,"Joint Man/Woman",87,472,707
"1090",597,"Joint Man/Woman",97,981,597
"1091",556,"Joint Man/Woman",93,545,556
"1092",364,"Joint Man/Woman",90,150,364
"1093",214,"Joint Man/Woman",91,256,214
"1094",988,"Joint Man/Woman",93,229,988
"1095",1043,"Joint Man/Woman",89,377,1043
"1096",1011,"Joint Man/Woman",96,73,1011
"1097",928,"Joint Man/Woman",94,888,928
"1098",483,"Joint Man/Woman",100,180,483
"1099",954,"Joint Man/Woman",97,861,954
"1100",184,"Joint Man/Woman",78,499,184
"1101",515,"Joint Man/Woman",100,180,515
"1102",837,"Joint Man/Woman",91,124,837
"1103",1053,"Joint Man/Woman",98,581,1053
"1104",375,"Joint Man/Woman",89,676,375
"1105",578,"Joint Man/Woman",94,668,578
"1106",802,"Joint Man/Woman",88,824,802
"1107",783,"Joint Man/Woman",86,468,783
"1108",411,"Joint Man/Woman",95,46,411
"1109",505,"Joint Man/Woman",85,807,505
"1110",714,"Joint Man/Woman",82,503,714
"1111",881,"Joint Man/Woman",93,839,881
"1112",601,"Joint Man/Woman",90,580,601
"1113",318,"Joint Man/Woman",93,867,318
"1114",497,"Joint Man/Woman",78,526,497
"1115",877,"Joint Man/Woman",98,435,877
"1116",903,"Joint Man/Woman",93,120,903
"1117",996,"Joint Man/Woman",91,987,996
"1118",787,"Joint Man/Woman",95,660,787
"1119",289,"Joint Man/Woman",84,942,289
"1120",826,"Joint Man/Woman",89,853,826
"1121",633,"Joint Man/Woman",95,305,633
"1122",785,"Joint Man/Woman",92,107,785
"1123",795,"Joint Man/Woman",94,522,795
"1124",426,"Joint Man/Woman",77,81,426
"1125",887,"Joint Man/Woman",94,161,887
"1126",1064,"Joint Man/Woman",91,918,1064
"1127",326,"Joint Man/Woman",86,113,326
"1128",1018,"Joint Man/Woman",92,69,1018
"1129",1000,"Joint Man/Woman",89,807,1000
"1130",1026,"Joint Man/Woman",96,539,1026
"1131",955,"Joint Man/Woman",94,179,955
"1132",1018,"Joint Man/Woman",87,254,1018
"1133",821,"Joint Man/Woman",93,539,821
"1134",448,"Joint Man/Woman",87,404,448
"1135",713,"Joint Man/Woman",73,106,713
"1136",695,"Joint Man/Woman",87,75,695
"1137",1051,"Joint Man/Woman",98,484,1051
"1138",408,"Joint Man/Woman",93,455,408
"1139",790,"Joint Man/Woman",101,13,790
"1140",590,"Joint Man/Woman",95,461,590
"1141",354,"Joint Man/Woman",95,384,354
"1142",1048,"Joint Man/Woman",85,812,1048
"1143",955,"Joint Man/Woman",94,92,955
"1144",567,"Joint Man/Woman",102,149,567
"1145",156,"Joint Man/Woman",98,289,156
"1146",439,"Joint Man/Woman",92,480,439
"1147",1098,"Joint Man/Woman",93,883,1098
